system:index,dong,grid_id,gu,mean,.geo
00000000000000000122,개포1동,G_0340,강남구,276.9706688,"{""type"":""Point"",""coordinates"":[127.05852615529965,37.476260634925836]}"
00000000000000000123,개포1동,G_0341,강남구,277.68503498,"{""type"":""Point"",""coordinates"":[127.0640286859996,37.476260634925836]}"
00000000000000000124,개포1동,G_0342,강남구,274.90447571,"{""type"":""Point"",""coordinates"":[127.0695267575985,37.476260634925836]}"
00000000000000000158,개포1동,G_0399,강남구,274.5780548,"{""type"":""Point"",""coordinates"":[127.05852615529965,37.480759867888764]}"
0000000000000000015a,개포1동,G_0401,강남구,273.83805347,"{""type"":""Point"",""coordinates"":[127.0695267575985,37.480759867888764]}"
00000000000000000190,개포1동,G_0457,강남구,276.67842809,"{""type"":""Point"",""coordinates"":[127.05302808370075,37.48525910085169]}"
00000000000000000194,개포1동,G_0461,강남구,275.83588616,"{""type"":""Point"",""coordinates"":[127.07502928829845,37.48525910085169]}"
00000000000000000159,개포2동,G_0400,강남구,275.15057315,"{""type"":""Point"",""coordinates"":[127.0640286859996,37.480759867888764]}"
00000000000000000191,개포2동,G_0458,강남구,276.57588749,"{""type"":""Point"",""coordinates"":[127.05852615529965,37.48525910085169]}"
00000000000000000192,개포2동,G_0459,강남구,276.98092285999996,"{""type"":""Point"",""coordinates"":[127.0640286859996,37.48525910085169]}"
00000000000000000193,개포2동,G_0460,강남구,274.60710797,"{""type"":""Point"",""coordinates"":[127.0695267575985,37.4852591008517]}"
000000000000000001cc,개포2동,G_0521,강남구,277.46286368,"{""type"":""Point"",""coordinates"":[127.0640286859996,37.48976279291566]}"
000000000000000001cd,개포2동,G_0522,강남구,274.79851709,"{""type"":""Point"",""coordinates"":[127.0695267575985,37.48976279291567]}"
000000000000000001ce,개포2동,G_0523,강남구,276.3896054,"{""type"":""Point"",""coordinates"":[127.07502928829845,37.48976279291566]}"
000000000000000000ef,개포4동,G_0286,강남구,273.94059407,"{""type"":""Point"",""coordinates"":[127.05302808370075,37.47176140196291]}"
000000000000000000f0,개포4동,G_0287,강남구,270.93615449000004,"{""type"":""Point"",""coordinates"":[127.05852615529965,37.47176140196291]}"
00000000000000000120,개포4동,G_0338,강남구,277.31417981000004,"{""type"":""Point"",""coordinates"":[127.04753001210187,37.476260634925836]}"
00000000000000000121,개포4동,G_0339,강남구,276.80489482999997,"{""type"":""Point"",""coordinates"":[127.05302808370075,37.476260634925836]}"
00000000000000000156,개포4동,G_0397,강남구,276.46992887,"{""type"":""Point"",""coordinates"":[127.04753001210187,37.480759867888764]}"
00000000000000000157,개포4동,G_0398,강남구,274.32341231,"{""type"":""Point"",""coordinates"":[127.05302808370075,37.480759867888764]}"
000000000000000002b9,논현1동,G_0768,강남구,278.10374243,"{""type"":""Point"",""coordinates"":[127.02552880750414,37.50775972476738]}"
000000000000000002ba,논현1동,G_0769,강남구,276.46651084999996,"{""type"":""Point"",""coordinates"":[127.03102687910305,37.50775972476738]}"
000000000000000002f2,논현1동,G_0827,강남구,277.5346421,"{""type"":""Point"",""coordinates"":[127.02552880750414,37.512258957730296]}"
000000000000000002f3,논현1동,G_0828,강남구,276.52632619999997,"{""type"":""Point"",""coordinates"":[127.03102687910305,37.5122589577303]}"
0000000000000000032c,논현1동,G_0886,강남구,276.35029817,"{""type"":""Point"",""coordinates"":[127.02552880750414,37.51676264979429]}"
000000000000000002f4,논현2동,G_0829,강남구,275.92646369,"{""type"":""Point"",""coordinates"":[127.03652940980302,37.512258957730296]}"
000000000000000002f5,논현2동,G_0830,강남구,277.63376468,"{""type"":""Point"",""coordinates"":[127.0420274814019,37.512258957730296]}"
0000000000000000032d,논현2동,G_0887,강남구,276.69039116,"{""type"":""Point"",""coordinates"":[127.03102687910305,37.516762649794295]}"
0000000000000000032e,논현2동,G_0888,강남구,276.09394667000004,"{""type"":""Point"",""coordinates"":[127.03652940980302,37.51676264979429]}"
00000000000000000368,논현2동,G_0947,강남구,275.5863707,"{""type"":""Point"",""coordinates"":[127.03652940980302,37.521261882757216]}"
000000000000000001cb,대치1동,G_0520,강남구,277.31588882,"{""type"":""Point"",""coordinates"":[127.05852615529965,37.48976279291567]}"
00000000000000000209,대치1동,G_0584,강남구,277.03732019,"{""type"":""Point"",""coordinates"":[127.05852615529965,37.494262025878605]}"
0000000000000000020a,대치2동,G_0585,강남구,277.52951507,"{""type"":""Point"",""coordinates"":[127.0640286859996,37.4942620258786]}"
0000000000000000020b,대치2동,G_0586,강남구,275.98286102,"{""type"":""Point"",""coordinates"":[127.0695267575985,37.494262025878605]}"
00000000000000000248,대치2동,G_0649,강남구,275.33856425,"{""type"":""Point"",""coordinates"":[127.0640286859996,37.498761258841526]}"
00000000000000000249,대치2동,G_0650,강남구,276.88863632,"{""type"":""Point"",""coordinates"":[127.0695267575985,37.498761258841526]}"
00000000000000000285,대치2동,G_0712,강남구,278.38743809,"{""type"":""Point"",""coordinates"":[127.0640286859996,37.50326049180445]}"
00000000000000000286,대치2동,G_0713,강남구,279.68628569000003,"{""type"":""Point"",""coordinates"":[127.0695267575985,37.50326049180445]}"
000000000000000002c0,대치2동,G_0775,강남구,277.8251738,"{""type"":""Point"",""coordinates"":[127.0640286859996,37.50775972476738]}"
00000000000000000246,대치4동,G_0647,강남구,277.98069370999997,"{""type"":""Point"",""coordinates"":[127.05302808370075,37.498761258841526]}"
00000000000000000247,대치4동,G_0648,강남구,278.20457402,"{""type"":""Point"",""coordinates"":[127.05852615529965,37.498761258841526]}"
00000000000000000283,대치4동,G_0710,강남구,278.36009393,"{""type"":""Point"",""coordinates"":[127.05302808370075,37.50326049180445]}"
00000000000000000284,대치4동,G_0711,강남구,276.91768949,"{""type"":""Point"",""coordinates"":[127.05852615529965,37.50326049180445]}"
0000000000000000018d,도곡1동,G_0454,강남구,276.83565701,"{""type"":""Point"",""coordinates"":[127.03652940980302,37.48525910085169]}"
000000000000000001c7,도곡1동,G_0516,강남구,276.58101452,"{""type"":""Point"",""coordinates"":[127.03652940980302,37.48976279291567]}"
000000000000000001c8,도곡1동,G_0517,강남구,275.56244456,"{""type"":""Point"",""coordinates"":[127.0420274814019,37.48976279291567]}"
000000000000000001c9,도곡1동,G_0518,강남구,277.26632753,"{""type"":""Point"",""coordinates"":[127.04753001210187,37.48976279291567]}"
0000000000000000018e,도곡2동,G_0455,강남구,277.48678982,"{""type"":""Point"",""coordinates"":[127.0420274814019,37.48525910085169]}"
0000000000000000018f,도곡2동,G_0456,강남구,276.51094510999997,"{""type"":""Point"",""coordinates"":[127.04753001210187,37.48525910085169]}"
000000000000000001ca,도곡2동,G_0519,강남구,272.93911420999996,"{""type"":""Point"",""coordinates"":[127.05302808370075,37.48976279291567]}"
00000000000000000207,도곡2동,G_0582,강남구,275.69403833,"{""type"":""Point"",""coordinates"":[127.04753001210187,37.4942620258786]}"
00000000000000000208,도곡2동,G_0583,강남구,276.12470885,"{""type"":""Point"",""coordinates"":[127.05302808370075,37.4942620258786]}"
000000000000000002bf,삼성1동,G_0774,강남구,276.44600273000003,"{""type"":""Point"",""coordinates"":[127.05852615529965,37.50775972476738]}"
000000000000000002f8,삼성1동,G_0833,강남구,264.29152361,"{""type"":""Point"",""coordinates"":[127.05852615529965,37.512258957730296]}"
000000000000000002f9,삼성1동,G_0834,강남구,276.11103677,"{""type"":""Point"",""coordinates"":[127.0640286859996,37.512258957730296]}"
00000000000000000331,삼성1동,G_0891,강남구,275.99482408999995,"{""type"":""Point"",""coordinates"":[127.05302808370075,37.51676264979429]}"
00000000000000000332,삼성1동,G_0892,강남구,276.54683432,"{""type"":""Point"",""coordinates"":[127.05852615529965,37.51676264979429]}"
00000000000000000333,삼성1동,G_0893,강남구,276.55196135,"{""type"":""Point"",""coordinates"":[127.0640286859996,37.51676264979429]}"
0000000000000000036d,삼성1동,G_0952,강남구,277.07491841,"{""type"":""Point"",""coordinates"":[127.0640286859996,37.521261882757216]}"
000000000000000002bd,삼성2동,G_0772,강남구,276.89034533,"{""type"":""Point"",""coordinates"":[127.04753001210187,37.50775972476738]}"
000000000000000002be,삼성2동,G_0773,강남구,276.43745767999997,"{""type"":""Point"",""coordinates"":[127.05302808370075,37.50775972476738]}"
000000000000000002f6,삼성2동,G_0831,강남구,276.60494066,"{""type"":""Point"",""coordinates"":[127.04753001210187,37.512258957730296]}"
000000000000000002f7,삼성2동,G_0832,강남구,278.00461985,"{""type"":""Point"",""coordinates"":[127.05302808370075,37.512258957730296]}"
0000000000000000032f,삼성2동,G_0889,강남구,276.51778115,"{""type"":""Point"",""coordinates"":[127.0420274814019,37.516762649794295]}"
00000000000000000330,삼성2동,G_0890,강남구,274.51311241999997,"{""type"":""Point"",""coordinates"":[127.04753001210187,37.51676264979428]}"
000000000000000000a1,세곡동,G_0200,강남구,274.83098828,"{""type"":""Point"",""coordinates"":[127.09703049289615,37.46275847693601]}"
000000000000000000a2,세곡동,G_0201,강남구,276.82027592,"{""type"":""Point"",""coordinates"":[127.10252856449505,37.46275847693601]}"
000000000000000000a3,세곡동,G_0202,강남구,277.9960748,"{""type"":""Point"",""coordinates"":[127.10802663609395,37.46275847693601]}"
000000000000000000a4,세곡동,G_0203,강남구,277.42013842999995,"{""type"":""Point"",""coordinates"":[127.1135291667939,37.46275847693601]}"
000000000000000000ca,세곡동,G_0244,강남구,276.11274578,"{""type"":""Point"",""coordinates"":[127.0915279621962,37.467262168999994]}"
000000000000000000cb,세곡동,G_0245,강남구,279.87940382,"{""type"":""Point"",""coordinates"":[127.09703049289615,37.467262168999994]}"
000000000000000000cc,세곡동,G_0246,강남구,275.3983796,"{""type"":""Point"",""coordinates"":[127.10252856449505,37.467262168999994]}"
000000000000000000cd,세곡동,G_0247,강남구,278.43187235,"{""type"":""Point"",""coordinates"":[127.10802663609395,37.46726216899999]}"
000000000000000000ce,세곡동,G_0248,강남구,278.40111017000004,"{""type"":""Point"",""coordinates"":[127.1135291667939,37.46726216899999]}"
000000000000000000cf,세곡동,G_0249,강남구,279.15478357999996,"{""type"":""Point"",""coordinates"":[127.1190272383928,37.467262168999994]}"
000000000000000000f5,세곡동,G_0292,강남구,278.65917068,"{""type"":""Point"",""coordinates"":[127.0860298905973,37.47176140196291]}"
000000000000000000f6,세곡동,G_0293,강남구,276.492146,"{""type"":""Point"",""coordinates"":[127.0915279621962,37.47176140196291]}"
000000000000000000f7,세곡동,G_0294,강남구,274.98138116,"{""type"":""Point"",""coordinates"":[127.09703049289615,37.47176140196291]}"
000000000000000000f8,세곡동,G_0295,강남구,275.8598123,"{""type"":""Point"",""coordinates"":[127.10252856449505,37.47176140196291]}"
000000000000000000f9,세곡동,G_0296,강남구,278.14646768,"{""type"":""Point"",""coordinates"":[127.10802663609395,37.47176140196291]}"
000000000000000000fa,세곡동,G_0297,강남구,276.48872798,"{""type"":""Point"",""coordinates"":[127.1135291667939,37.47176140196291]}"
000000000000000000fb,세곡동,G_0298,강남구,278.99071862,"{""type"":""Point"",""coordinates"":[127.1190272383928,37.47176140196291]}"
00000000000000000128,세곡동,G_0346,강남구,277.03902919999996,"{""type"":""Point"",""coordinates"":[127.0915279621962,37.476260634925836]}"
00000000000000000129,세곡동,G_0347,강남구,278.60106434,"{""type"":""Point"",""coordinates"":[127.09703049289615,37.476260634925836]}"
0000000000000000012a,세곡동,G_0348,강남구,277.90378826,"{""type"":""Point"",""coordinates"":[127.10252856449505,37.476260634925836]}"
0000000000000000012b,세곡동,G_0349,강남구,275.83246814,"{""type"":""Point"",""coordinates"":[127.10802663609395,37.476260634925836]}"
0000000000000000012c,세곡동,G_0350,강남구,275.27020385000003,"{""type"":""Point"",""coordinates"":[127.1135291667939,37.476260634925836]}"
00000000000000000160,세곡동,G_0407,강남구,276.68697313999996,"{""type"":""Point"",""coordinates"":[127.10252856449505,37.480759867888764]}"
00000000000000000161,세곡동,G_0408,강남구,276.61177669999995,"{""type"":""Point"",""coordinates"":[127.10802663609395,37.480759867888764]}"
0000000000000000015f,수서동,G_0406,강남구,279.23681606,"{""type"":""Point"",""coordinates"":[127.09703049289615,37.480759867888764]}"
00000000000000000198,수서동,G_0465,강남구,278.15330372,"{""type"":""Point"",""coordinates"":[127.09703049289615,37.48525910085169]}"
00000000000000000199,수서동,G_0466,강남구,276.40327748,"{""type"":""Point"",""coordinates"":[127.10252856449505,37.48525910085169]}"
0000000000000000019a,수서동,G_0467,강남구,278.04734510000003,"{""type"":""Point"",""coordinates"":[127.10802663609395,37.48525910085169]}"
000000000000000001d2,수서동,G_0527,강남구,276.9023084,"{""type"":""Point"",""coordinates"":[127.09703049289615,37.48976279291567]}"
000000000000000001d3,수서동,G_0528,강남구,276.72457136,"{""type"":""Point"",""coordinates"":[127.10252856449505,37.48976279291567]}"
0000000000000000032b,신사동,G_0885,강남구,276.09223766,"{""type"":""Point"",""coordinates"":[127.0200262768042,37.51676264979429]}"
00000000000000000365,신사동,G_0944,강남구,275.56586258,"{""type"":""Point"",""coordinates"":[127.0200262768042,37.521261882757216]}"
00000000000000000366,신사동,G_0945,강남구,275.56073555,"{""type"":""Point"",""coordinates"":[127.02552880750414,37.521261882757216]}"
0000000000000000039d,신사동,G_1002,강남구,276.53487125000004,"{""type"":""Point"",""coordinates"":[127.0145282052053,37.52576111572013]}"
0000000000000000039e,신사동,G_1003,강남구,274.73528372,"{""type"":""Point"",""coordinates"":[127.0200262768042,37.52576111572014]}"
0000000000000000039f,신사동,G_1004,강남구,275.07195869,"{""type"":""Point"",""coordinates"":[127.02552880750414,37.52576111572014]}"
000000000000000003d9,신사동,G_1064,강남구,274.40886280999996,"{""type"":""Point"",""coordinates"":[127.0200262768042,37.530260348683065]}"
00000000000000000367,압구정동,G_0946,강남구,274.99505324,"{""type"":""Point"",""coordinates"":[127.03102687910305,37.521261882757216]}"
000000000000000003a0,압구정동,G_1005,강남구,276.49214600000005,"{""type"":""Point"",""coordinates"":[127.03102687910305,37.52576111572014]}"
000000000000000003a1,압구정동,G_1006,강남구,275.71625546,"{""type"":""Point"",""coordinates"":[127.03652940980302,37.52576111572013]}"
000000000000000003da,압구정동,G_1065,강남구,275.36419939999996,"{""type"":""Point"",""coordinates"":[127.02552880750414,37.530260348683065]}"
000000000000000003db,압구정동,G_1066,강남구,273.94913912,"{""type"":""Point"",""coordinates"":[127.03102687910305,37.530260348683065]}"
000000000000000003dc,압구정동,G_1067,강남구,274.77117293,"{""type"":""Point"",""coordinates"":[127.03652940980302,37.530260348683065]}"
000000000000000003dd,압구정동,G_1068,강남구,273.15615848000004,"{""type"":""Point"",""coordinates"":[127.0420274814019,37.530260348683065]}"
00000000000000000417,압구정동,G_1127,강남구,274.83953333,"{""type"":""Point"",""coordinates"":[127.02552880750414,37.53475958164599]}"
00000000000000000418,압구정동,G_1128,강남구,275.6718212,"{""type"":""Point"",""coordinates"":[127.03102687910305,37.53475958164599]}"
00000000000000000419,압구정동,G_1129,강남구,275.56244456,"{""type"":""Point"",""coordinates"":[127.03652940980302,37.53475958164599]}"
00000000000000000204,역삼1동,G_0579,강남구,277.67819894,"{""type"":""Point"",""coordinates"":[127.03102687910305,37.494262025878605]}"
00000000000000000205,역삼1동,G_0580,강남구,277.67136289999996,"{""type"":""Point"",""coordinates"":[127.03652940980302,37.4942620258786]}"
00000000000000000242,역삼1동,G_0643,강남구,275.96918894,"{""type"":""Point"",""coordinates"":[127.03102687910305,37.498761258841526]}"
00000000000000000243,역삼1동,G_0644,강남구,278.40794621,"{""type"":""Point"",""coordinates"":[127.03652940980302,37.498761258841526]}"
0000000000000000027e,역삼1동,G_0705,강남구,277.56198626,"{""type"":""Point"",""coordinates"":[127.02552880750414,37.50326049180445]}"
0000000000000000027f,역삼1동,G_0706,강남구,277.86960806,"{""type"":""Point"",""coordinates"":[127.03102687910305,37.50326049180445]}"
00000000000000000280,역삼1동,G_0707,강남구,274.05680674999996,"{""type"":""Point"",""coordinates"":[127.03652940980302,37.50326049180445]}"
00000000000000000281,역삼1동,G_0708,강남구,276.07002052999997,"{""type"":""Point"",""coordinates"":[127.0420274814019,37.50326049180445]}"
000000000000000002bb,역삼1동,G_0770,강남구,276.50581808,"{""type"":""Point"",""coordinates"":[127.03652940980302,37.50775972476738]}"
000000000000000002bc,역삼1동,G_0771,강남구,278.26780739000003,"{""type"":""Point"",""coordinates"":[127.0420274814019,37.50775972476738]}"
00000000000000000206,역삼2동,G_0581,강남구,278.03538203,"{""type"":""Point"",""coordinates"":[127.0420274814019,37.4942620258786]}"
00000000000000000244,역삼2동,G_0645,강남구,279.41968013,"{""type"":""Point"",""coordinates"":[127.0420274814019,37.498761258841526]}"
00000000000000000245,역삼2동,G_0646,강남구,276.03242231,"{""type"":""Point"",""coordinates"":[127.04753001210187,37.498761258841526]}"
00000000000000000282,역삼2동,G_0709,강남구,276.37764232999996,"{""type"":""Point"",""coordinates"":[127.04753001210187,37.50326049180445]}"
0000000000000000020e,일원1동,G_0589,강남구,280.63136822,"{""type"":""Point"",""coordinates"":[127.0860298905973,37.494262025878605]}"
0000000000000000020f,일원1동,G_0590,강남구,277.76023141999997,"{""type"":""Point"",""coordinates"":[127.0915279621962,37.4942620258786]}"
00000000000000000210,일원1동,G_0591,강남구,279.03515288,"{""type"":""Point"",""coordinates"":[127.09703049289615,37.4942620258786]}"
000000000000000001cf,일원2동,G_0524,강남구,276.12299984,"{""type"":""Point"",""coordinates"":[127.08052735989735,37.48976279291568]}"
0000000000000000020c,일원2동,G_0587,강남구,275.20355245999997,"{""type"":""Point"",""coordinates"":[127.07502928829845,37.4942620258786]}"
0000000000000000020d,일원2동,G_0588,강남구,279.1752917,"{""type"":""Point"",""coordinates"":[127.08052735989735,37.4942620258786]}"
0000000000000000024a,일원2동,G_0651,강남구,278.25926233999996,"{""type"":""Point"",""coordinates"":[127.07502928829845,37.498761258841526]}"
0000000000000000024b,일원2동,G_0652,강남구,279.86573174,"{""type"":""Point"",""coordinates"":[127.08052735989735,37.498761258841526]}"
00000000000000000125,일원본동,G_0343,강남구,273.47403434,"{""type"":""Point"",""coordinates"":[127.07502928829845,37.47626063492583]}"
00000000000000000126,일원본동,G_0344,강남구,273.07070798,"{""type"":""Point"",""coordinates"":[127.08052735989735,37.47626063492584]}"
00000000000000000127,일원본동,G_0345,강남구,273.64493534,"{""type"":""Point"",""coordinates"":[127.0860298905973,37.476260634925836]}"
0000000000000000015b,일원본동,G_0402,강남구,274.41057182,"{""type"":""Point"",""coordinates"":[127.07502928829845,37.480759867888764]}"
0000000000000000015c,일원본동,G_0403,강남구,275.61029684,"{""type"":""Point"",""coordinates"":[127.08052735989735,37.480759867888764]}"
0000000000000000015d,일원본동,G_0404,강남구,274.52678449999996,"{""type"":""Point"",""coordinates"":[127.0860298905973,37.480759867888764]}"
0000000000000000015e,일원본동,G_0405,강남구,276.58785056,"{""type"":""Point"",""coordinates"":[127.0915279621962,37.480759867888764]}"
00000000000000000195,일원본동,G_0462,강남구,275.87348438,"{""type"":""Point"",""coordinates"":[127.08052735989735,37.48525910085169]}"
00000000000000000196,일원본동,G_0463,강남구,276.2528846,"{""type"":""Point"",""coordinates"":[127.0860298905973,37.48525910085169]}"
00000000000000000197,일원본동,G_0464,강남구,277.38424922,"{""type"":""Point"",""coordinates"":[127.0915279621962,37.48525910085169]}"
000000000000000001d0,일원본동,G_0525,강남구,277.49362586,"{""type"":""Point"",""coordinates"":[127.0860298905973,37.48976279291566]}"
000000000000000001d1,일원본동,G_0526,강남구,276.37593332,"{""type"":""Point"",""coordinates"":[127.0915279621962,37.48976279291566]}"
00000000000000000369,청담동,G_0948,강남구,275.75898071,"{""type"":""Point"",""coordinates"":[127.0420274814019,37.521261882757216]}"
0000000000000000036a,청담동,G_0949,강남구,275.53680941,"{""type"":""Point"",""coordinates"":[127.04753001210187,37.521261882757216]}"
0000000000000000036b,청담동,G_0950,강남구,275.11639295,"{""type"":""Point"",""coordinates"":[127.05302808370075,37.521261882757216]}"
0000000000000000036c,청담동,G_0951,강남구,272.34096071,"{""type"":""Point"",""coordinates"":[127.05852615529965,37.521261882757216]}"
000000000000000003a2,청담동,G_1007,강남구,274.12687616,"{""type"":""Point"",""coordinates"":[127.0420274814019,37.52576111572014]}"
000000000000000003a3,청담동,G_1008,강남구,275.22576959,"{""type"":""Point"",""coordinates"":[127.04753001210187,37.52576111572014]}"
000000000000000003a4,청담동,G_1009,강남구,273.02456471,"{""type"":""Point"",""coordinates"":[127.05302808370075,37.52576111572014]}"
000000000000000003a5,청담동,G_1010,강남구,275.52313733,"{""type"":""Point"",""coordinates"":[127.05852615529965,37.52576111572013]}"
000000000000000003a6,청담동,G_1011,강남구,274.93865590999997,"{""type"":""Point"",""coordinates"":[127.0640286859996,37.52576111572014]}"
000000000000000003de,청담동,G_1069,강남구,274.441334,"{""type"":""Point"",""coordinates"":[127.04753001210187,37.530260348683065]}"
000000000000000003df,청담동,G_1070,강남구,274.92840185,"{""type"":""Point"",""coordinates"":[127.05302808370075,37.530260348683065]}"
000000000000000004f9,강일동,G_1366,강동구,276.23921252,"{""type"":""Point"",""coordinates"":[127.17403024988705,37.54826173963583]}"
000000000000000004fa,강일동,G_1367,강동구,276.75191552,"{""type"":""Point"",""coordinates"":[127.17952832148596,37.54826173963583]}"
00000000000000000544,강일동,G_1443,강동구,275.65814911999996,"{""type"":""Point"",""coordinates"":[127.17403024988705,37.55276097259876]}"
00000000000000000545,강일동,G_1444,강동구,275.79828794,"{""type"":""Point"",""coordinates"":[127.17952832148596,37.55276097259876]}"
0000000000000000058f,강일동,G_1519,강동구,275.41205168,"{""type"":""Point"",""coordinates"":[127.17403024988705,37.557260205561676]}"
00000000000000000590,강일동,G_1520,강동구,273.30655136,"{""type"":""Point"",""coordinates"":[127.17952832148596,37.55726020556168]}"
000000000000000005d6,강일동,G_1594,강동구,276.51265412,"{""type"":""Point"",""coordinates"":[127.17403024988705,37.56175943852461]}"
000000000000000005d7,강일동,G_1595,강동구,274.02775357999997,"{""type"":""Point"",""coordinates"":[127.17952832148596,37.56175943852461]}"
0000000000000000061a,강일동,G_1664,강동구,278.79589148,"{""type"":""Point"",""coordinates"":[127.16852771918711,37.56625867148754]}"
0000000000000000061b,강일동,G_1665,강동구,274.63274312,"{""type"":""Point"",""coordinates"":[127.17403024988705,37.56625867148754]}"
0000000000000000065b,강일동,G_1733,강동구,276.26313866,"{""type"":""Point"",""coordinates"":[127.16852771918711,37.570762363551516]}"
0000000000000000065c,강일동,G_1734,강동구,275.09759384,"{""type"":""Point"",""coordinates"":[127.17403024988705,37.570762363551516]}"
00000000000000000697,강일동,G_1798,강동구,276.36567926,"{""type"":""Point"",""coordinates"":[127.16852771918711,37.575261596514444]}"
00000000000000000698,강일동,G_1799,강동구,276.51607214,"{""type"":""Point"",""coordinates"":[127.17403024988705,37.575261596514444]}"
0000000000000000058a,고덕1동,G_1514,강동구,275.81196002,"{""type"":""Point"",""coordinates"":[127.14652651458941,37.55726020556169]}"
0000000000000000058b,고덕1동,G_1515,강동구,274.83098828,"{""type"":""Point"",""coordinates"":[127.15202904528935,37.557260205561676]}"
000000000000000005d2,고덕1동,G_1590,강동구,277.13815178,"{""type"":""Point"",""coordinates"":[127.15202904528935,37.56175943852461]}"
00000000000000000616,고덕1동,G_1660,강동구,275.7572717,"{""type"":""Point"",""coordinates"":[127.14652651458941,37.56625867148754]}"
00000000000000000617,고덕1동,G_1661,강동구,276.30073688,"{""type"":""Point"",""coordinates"":[127.15202904528935,37.56625867148754]}"
00000000000000000657,고덕1동,G_1729,강동구,275.06683166,"{""type"":""Point"",""coordinates"":[127.14652651458941,37.570762363551516]}"
00000000000000000658,고덕1동,G_1730,강동구,274.48918628,"{""type"":""Point"",""coordinates"":[127.15202904528935,37.570762363551516]}"
0000000000000000058c,고덕2동,G_1516,강동구,275.52484634,"{""type"":""Point"",""coordinates"":[127.15752711688826,37.55726020556169]}"
0000000000000000058d,고덕2동,G_1517,강동구,274.3900637,"{""type"":""Point"",""coordinates"":[127.1630296475882,37.55726020556168]}"
0000000000000000058e,고덕2동,G_1518,강동구,274.39689974,"{""type"":""Point"",""coordinates"":[127.16852771918711,37.55726020556168]}"
000000000000000005d3,고덕2동,G_1591,강동구,275.9623529,"{""type"":""Point"",""coordinates"":[127.15752711688826,37.56175943852461]}"
000000000000000005d4,고덕2동,G_1592,강동구,276.01704122,"{""type"":""Point"",""coordinates"":[127.1630296475882,37.56175943852461]}"
000000000000000005d5,고덕2동,G_1593,강동구,275.54877248,"{""type"":""Point"",""coordinates"":[127.16852771918711,37.56175943852461]}"
00000000000000000618,고덕2동,G_1662,강동구,275.66498516,"{""type"":""Point"",""coordinates"":[127.15752711688826,37.56625867148754]}"
00000000000000000619,고덕2동,G_1663,강동구,275.88373844,"{""type"":""Point"",""coordinates"":[127.1630296475882,37.56625867148754]}"
00000000000000000659,고덕2동,G_1731,강동구,276.70406324,"{""type"":""Point"",""coordinates"":[127.15752711688826,37.570762363551516]}"
0000000000000000065a,고덕2동,G_1732,강동구,276.5434163,"{""type"":""Point"",""coordinates"":[127.1630296475882,37.570762363551516]}"
00000000000000000695,고덕2동,G_1796,강동구,274.86175046,"{""type"":""Point"",""coordinates"":[127.15752711688826,37.575261596514444]}"
00000000000000000696,고덕2동,G_1797,강동구,277.4491916,"{""type"":""Point"",""coordinates"":[127.1630296475882,37.575261596514444]}"
0000000000000000042c,길동,G_1148,강동구,276.29390084,"{""type"":""Point"",""coordinates"":[127.1410284429905,37.53475958164599]}"
0000000000000000046a,길동,G_1214,강동구,276.37251530000003,"{""type"":""Point"",""coordinates"":[127.1410284429905,37.53925881460893]}"
0000000000000000046b,길동,G_1215,강동구,276.2528846,"{""type"":""Point"",""coordinates"":[127.14652651458941,37.53925881460893]}"
0000000000000000046c,길동,G_1216,강동구,276.57417848,"{""type"":""Point"",""coordinates"":[127.15202904528935,37.53925881460893]}"
000000000000000004ae,길동,G_1285,강동구,275.9110826,"{""type"":""Point"",""coordinates"":[127.14652651458941,37.5437625066729]}"
000000000000000004af,길동,G_1286,강동구,274.97796314,"{""type"":""Point"",""coordinates"":[127.15202904528935,37.5437625066729]}"
0000000000000000037a,둔촌1동,G_0965,강동구,276.53316224,"{""type"":""Point"",""coordinates"":[127.13553037139161,37.521261882757216]}"
0000000000000000037b,둔촌1동,G_0966,강동구,274.32170329999997,"{""type"":""Point"",""coordinates"":[127.1410284429905,37.521261882757216]}"
000000000000000003b3,둔촌1동,G_1024,강동구,275.37103544,"{""type"":""Point"",""coordinates"":[127.13553037139161,37.52576111572014]}"
000000000000000003b4,둔촌1동,G_1025,강동구,271.69324592,"{""type"":""Point"",""coordinates"":[127.1410284429905,37.52576111572013]}"
000000000000000003b5,둔촌2동,G_1026,강동구,275.76752576,"{""type"":""Point"",""coordinates"":[127.14652651458941,37.52576111572014]}"
000000000000000003ef,둔촌2동,G_1086,강동구,275.06683166,"{""type"":""Point"",""coordinates"":[127.1410284429905,37.530260348683065]}"
000000000000000003f0,둔촌2동,G_1087,강동구,276.2699747,"{""type"":""Point"",""coordinates"":[127.14652651458941,37.530260348683065]}"
000000000000000003f1,둔촌2동,G_1088,강동구,273.32364146,"{""type"":""Point"",""coordinates"":[127.15202904528935,37.530260348683065]}"
0000000000000000042d,둔촌2동,G_1149,강동구,273.75089396,"{""type"":""Point"",""coordinates"":[127.14652651458941,37.53475958164599]}"
0000000000000000042e,둔촌2동,G_1150,강동구,275.50775624,"{""type"":""Point"",""coordinates"":[127.15202904528935,37.53475958164599]}"
0000000000000000046d,둔촌2동,G_1217,강동구,275.35394534,"{""type"":""Point"",""coordinates"":[127.15752711688826,37.53925881460893]}"
000000000000000004f4,명일1동,G_1361,강동구,276.78609572,"{""type"":""Point"",""coordinates"":[127.14652651458941,37.54826173963583]}"
