name,0_6,7_10,11_18,19_23
창1동,65.70967742,57.79032258,47.06451613,61.25806452
창2동,65.70967742,57.79032258,47.06451613,61.25806452
창3동,65.70967742,57.79032258,47.06451613,61.25806452
창4동,67.49769585,60.31451613,43.9233871,61.61290323
창5동,67.49769585,60.31451613,43.9233871,61.61290323
천연동,62.39170507,58.96774194,47.14516129,57.83870968
천호1동,62.55299539,57.72580645,42.25403226,55.20645161
천호2동,56.05069124,52.38709677,42.3266129,51.15483871
천호3동,56.05069124,52.38709677,42.3266129,51.15483871
청구동,55.77419355,51.25806452,42.69354839,52.33548387
청담동,55.77419355,51.25806452,42.69758065,52.33548387
청량리동,54.10599078,51.07258065,41.89112903,50.57419355
청룡동,57.21658986,51.04032258,43.36693548,53.81935484
청림동,57.21658986,51.04032258,43.36693548,53.81935484
청운효자동,62.39170507,58.96774194,47.14516129,57.83870968
청파동,55.77419355,51.25806452,42.69354839,52.33548387
충현동,61.31797235,54.12096774,45.49596774,58.36129032
평창동,62.39170507,58.96774194,47.14516129,57.83870968
풍납1동,56.05069124,52.38709677,42.3266129,51.15483871
풍납2동,56.05069124,52.38709677,42.3266129,51.15483871
필동,62.39170507,58.96774194,47.14516129,57.83870968
하계1동,65.70967742,57.79032258,47.06451613,61.25806452
하계2동,65.70967742,57.79032258,47.06451613,61.25806452
한강로동,55.77419355,51.25806452,42.69354839,52.33548387
한남동,55.77419355,51.25806452,42.69354839,52.33548387
합정동,55.14746544,51.77419355,43.62096774,51.4516129
항동,62.47004608,54.20967742,44.16532258,58.51612903
행당1동,55.77419355,51.25806452,42.69758065,52.33548387
행당2동,55.77419355,51.25806452,42.69758065,52.33548387
행운동,57.21658986,51.04032258,43.36693548,53.81935484
혜화동,62.39170507,58.96774194,47.14516129,57.83870968
홍은1동,61.31797235,54.12096774,45.49596774,58.36129032
홍은2동,61.31797235,54.12096774,45.49596774,58.36129032
홍제1동,61.31797235,54.12096774,45.49596774,58.36129032
홍제2동,61.31797235,54.12096774,45.49596774,58.36129032
홍제3동,61.31797235,54.12096774,45.49596774,58.36129032
화곡본동,57.44700461,51.35483871,44.06854839,54.31612903
화곡1동,57.44700461,51.35483871,44.06854839,54.31612903
화곡2동,57.44700461,51.35483871,44.06854839,54.31612903
화곡3동,66.56221198,58.17741935,45.875,60.36129032
화곡4동,57.44700461,51.35483871,44.06854839,54.31612903
화곡6동,57.44700461,51.35483871,44.06854839,54.31612903
화곡8동,57.44700461,51.35483871,44.06854839,54.31612903
화양동,55.77419355,51.25806452,42.69758065,52.33548387
황학동,54.10599078,51.07258065,41.89112903,50.57419355
회기동,54.10599078,51.07258065,41.89112903,50.57419355
회현동,55.77419355,51.25806452,42.69354839,52.33548387
효창동,55.77419355,51.25806452,42.69354839,52.33548387
후암동,55.77419355,51.25806452,42.69354839,52.33548387
휘경1동,54.10599078,51.07258065,41.89112903,50.57419355
휘경2동,54.10599078,51.07258065,41.89112903,50.57419355
흑석동,71.10599078,62.42741935,49.23387097,65.93548387
